Assignment,AttackType,MaliciousPct,Model,Seed,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
xu_aligned,always,10,RUST-Uniform,5,96.84317719,3.156822811,197.6511215,99.4,1.8,18,98.2,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,100,2.56147541,0,97.43852459,19.35483871,100,32.43243243,2,0.079574623,0.034482094,NaN,99,35.13238289,64.86761711,1.8,19.35483871,80.64516129,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,RUST-Uniform,6,96.59442724,3.405572755,193.463152,99.3,3.1,31,96.9,92.85714286,96.82539683,42.85714286,3.174603175,57.14285714,96.82539683,60,93.84615385,50,42.85714286,100,7,3,100,2.702702703,0,97.2972973,21.21212121,100,35,2,0.081606315,0.043712901,NaN,99,44.99484004,55.00515996,3.1,21.21212121,78.78787879,57.14285714,42.85714286,3.174603175,57.14285714,96.82539683,60,93.84615385,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,RUST-Uniform,7,96.12244898,3.87755102,198.3891954,99.7,2,20,98,95.71428571,96.82539683,14.28571429,3.174603175,85.71428571,96.82539683,33.33333333,91.04477612,20,14.28571429,100,7,1,100,3.582395087,0,96.41760491,7.894736842,100,14.63414634,2,0.075479247,0.021754936,NaN,100,29.3877551,70.6122449,2,7.894736842,92.10526316,85.71428571,14.28571429,3.174603175,85.71428571,96.82539683,33.33333333,91.04477612,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,RUST-Uniform,8,95.91419816,4.085801839,201.8477033,98.7,2.1,21,97.9,94.28571429,100,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,57.14285714,100,7,4,100,2.795031056,0,97.20496894,32.5,100,49.05660377,2,0.08957752,0.069906069,NaN,98,38.30439224,61.69560776,2.1,32.5,67.5,42.85714286,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,RUST-Uniform,9,95.82059123,4.179408767,199.3835339,99.3,1.9,19,98.1,97.14285714,98.41269841,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,14.28571429,100,7,1,100,3.490759754,0,96.50924025,17.07317073,100,29.16666667,2,0.079730677,0.045285964,NaN,99,37.2069317,62.7930683,1.9,17.07317073,82.92682927,85.71428571,14.28571429,1.587301587,85.71428571,98.41269841,50,91.17647059,22.22222222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,RUST-Uniform,10,95.60776302,4.392236977,193.3263489,99.5,2.1,21,97.9,95.71428571,98.41269841,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,28.57142857,100,7,2,100,3.901437372,0,96.09856263,11.62790698,100,20.83333333,2,0.078104111,0.034743589,NaN,99,35.3421859,64.6578141,2.1,11.62790698,88.37209302,71.42857143,28.57142857,1.587301587,71.42857143,98.41269841,66.66666667,92.53731343,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,1,96.85279188,3.147208122,199.1056212,100,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.147208122,0,96.85279188,0,100,0,NaN,NaN,4.956813955,NaN,100,92.18274112,7.817258883,1.5,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,2,96.08650875,3.913491246,195.1269333,99.8,2.9,29,97.1,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.715170279,0,96.28482972,5.263157895,100,10,NaN,132.5230457,27.39607216,NaN,99,91.34912461,8.650875386,2.9,5.263157895,94.73684211,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,3,96.94501018,3.054989817,201.7878718,100,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.054989817,0,96.94501018,0,100,0,NaN,NaN,6.284473062,NaN,100,91.34419552,8.655804481,1.8,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,4,96.95431472,3.045685279,194.2599478,100,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.045685279,0,96.95431472,0,100,0,NaN,NaN,6.600492064,NaN,100,91.87817259,8.121827411,1.5,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,5,97.35234216,2.647657841,196.9806043,99.9,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,100,7,0,100,2.54841998,0,97.45158002,3.846153846,100,7.407407407,NaN,10.1896839,4.797478831,NaN,100,91.75152749,8.248472505,1.8,3.846153846,96.15384615,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,6,96.80412371,3.195876289,193.136389,99.6,3,30,97,100,100,0,0,100,100,0,90,0,0,100,7,0,100,2.795031056,0,97.20496894,12.90322581,100,22.85714286,NaN,10.19180183,4.673892914,NaN,100,91.8556701,8.144329897,3,12.90322581,87.09677419,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,7,96.42857143,3.571428571,197.5648083,100,2,20,98,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.571428571,0,96.42857143,0,100,0,NaN,NaN,4.523131206,NaN,100,92.34693878,7.653061224,2,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,8,96.53061224,3.469387755,200.4132803,99.4,2,20,98,100,100,0,0,100,100,0,90,0,0,100,7,0,100,2.874743326,0,97.12525667,17.64705882,100,30,NaN,10.49209633,4.83571454,NaN,99,90.81632653,9.183673469,2,17.64705882,82.35294118,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,9,96.23601221,3.763987792,198.2906293,99.8,1.7,17,98.3,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.567787971,0,96.43221203,5.405405405,100,10.25641026,NaN,9.079289857,4.571347123,NaN,99,91.86164802,8.138351984,1.7,5.405405405,94.59459459,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,10,96.11848825,3.881511747,192.2731394,100,2.1,21,97.9,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.881511747,0,96.11848825,0,100,0,NaN,NaN,5.825289901,NaN,100,91.72625128,8.273748723,2.1,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,1,95.63451777,4.365482234,201.3135682,98.8,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.18602261,0,96.81397739,27.90697674,100,43.63636364,NaN,-0.02279923,0.019307094,NaN,95,0.101522843,99.89847716,1.5,27.90697674,72.09302326,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,2,95.36560247,4.634397528,196.6852224,98.8,2.9,29,97.1,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.441084463,0,96.55891554,26.66666667,100,42.10526316,NaN,-0.023550742,0.026145066,NaN,98,0,100,2.9,26.66666667,73.33333333,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,3,95.92668024,4.073319756,203.8549937,99,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.086419753,0,96.91358025,25,100,40,NaN,-0.01065251,-0.023857315,NaN,96,0,100,1.8,25,75,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,4,96.04060914,3.959390863,195.9208599,99.1,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.073770492,0,96.92622951,23.07692308,100,37.5,NaN,-0.018265817,-0.034016236,NaN,98,0.304568528,99.69543147,1.5,23.07692308,76.92307692,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,5,96.33401222,3.66598778,198.7058792,98.9,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,100,7,0,100,2.574665294,0,97.42533471,30.55555556,100,46.80851064,NaN,0.004492073,-0.016240782,NaN,97,0.101832994,99.89816701,1.8,30.55555556,69.44444444,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,6,95.25773196,4.742268041,195.559179,98,3,30,97,100,100,0,0,100,100,0,90,0,0,100,7,0,100,2.736842105,0,97.26315789,43.47826087,100,60.60606061,NaN,-0.009953449,0.136911594,NaN,94,0.309278351,99.69072165,3,43.47826087,56.52173913,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,7,95.51020408,4.489795918,199.0789304,99.1,2,20,98,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.604531411,0,96.39546859,20.45454545,100,33.96226415,NaN,-0.022967671,-0.032113729,NaN,97,0.102040816,99.89795918,2,20.45454545,79.54545455,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,8,95.20408163,4.795918367,202.7738253,98.1,2,20,98,100,100,0,0,100,100,0,90,0,0,100,7,0,100,2.913631634,0,97.08636837,40.42553191,100,57.57575758,NaN,0.006610292,0.100734156,NaN,95,0.102040816,99.89795918,2,40.42553191,59.57446809,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,9,95.11698881,4.88301119,200.1985343,98.6,1.7,17,98.3,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.50877193,0,96.49122807,29.16666667,100,45.16129032,NaN,-0.004621492,0.03420939,NaN,96,0,100,1.7,29.16666667,70.83333333,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,10,95.19918284,4.80081716,194.1614293,99,2.1,21,97.9,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.818369453,0,96.18163055,21.27659574,100,35.0877193,NaN,-0.003957909,-0.024605621,NaN,97,0,100,2.1,21.27659574,78.72340426,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,1,96.85279188,3.147208122,199.1056212,100,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.147208122,0,96.85279188,0,100,0,NaN,NaN,0.228587516,NaN,100,99.89847716,0.101522843,1.5,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,2,96.29248198,3.707518023,194.9280117,100,2.9,29,97.1,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.707518023,0,96.29248198,0,100,0,NaN,NaN,0.22773446,NaN,100,99.89701339,0.102986612,2.9,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,3,96.94501018,3.054989817,201.7878718,100,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.054989817,0,96.94501018,0,100,0,NaN,NaN,0.23009469,NaN,100,99.79633401,0.203665988,1.8,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,4,96.95431472,3.045685279,194.2599478,100,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.045685279,0,96.95431472,0,100,0,NaN,NaN,0.22709803,NaN,100,99.89847716,0.101522843,1.5,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,5,97.35234216,2.647657841,196.9806043,99.9,1.8,18,98.2,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,100,2.54841998,0,97.45158002,3.846153846,100,7.407407407,1,0.3272599,0.245406888,NaN,100,99.69450102,0.305498982,1.8,3.846153846,96.15384615,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,6,96.90402477,3.095975232,192.8297665,99.7,3.1,31,96.9,95.71428571,100,42.85714286,0,57.14285714,100,100,94.02985075,60,42.85714286,100,7,3,100,2.795031056,0,97.20496894,10,100,18.18181818,1,0.326869419,0.255051079,NaN,100,99.69040248,0.309597523,3.1,10,90,57.14285714,42.85714286,0,57.14285714,100,100,94.02985075,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,7,96.42857143,3.571428571,197.5648083,100,2,20,98,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.571428571,0,96.42857143,0,100,0,NaN,NaN,0.234251033,NaN,100,99.89795918,0.102040816,2,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,8,96.83350358,3.166496425,199.8713158,99.7,2.1,21,97.9,95.71428571,100,42.85714286,0,57.14285714,100,100,94.02985075,60,42.85714286,100,7,3,100,2.868852459,0,97.13114754,9.677419355,100,17.64705882,1,0.325738299,0.254545875,NaN,100,99.59141982,0.408580184,2.1,9.677419355,90.32258065,57.14285714,42.85714286,0,57.14285714,100,100,94.02985075,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,9,96.33774161,3.662258393,198.1873623,99.9,1.7,17,98.3,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,100,3.564154786,0,96.43584521,2.777777778,100,5.405405405,1,0.323366893,0.235093842,NaN,100,99.7965412,0.2034588,1.7,2.777777778,97.22222222,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,10,96.11848825,3.881511747,192.2731394,100,2.1,21,97.9,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.881511747,0,96.11848825,0,100,0,NaN,NaN,0.229724147,NaN,100,100,0,2.1,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,1,96.85279188,3.147208122,199.1056212,100,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.147208122,0,96.85279188,0,100,0,NaN,NaN,0.210061822,NaN,100,99.89847716,0.101522843,1.5,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,2,96.29248198,3.707518023,194.9280117,100,2.9,29,97.1,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.707518023,0,96.29248198,0,100,0,NaN,NaN,0.209444857,NaN,100,100,0,2.9,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,3,96.94501018,3.054989817,201.7878718,100,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.054989817,0,96.94501018,0,100,0,NaN,NaN,0.209657154,NaN,100,99.89816701,0.101832994,1.8,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,4,96.95431472,3.045685279,194.2599478,100,1.5,15,98.5,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.045685279,0,96.95431472,0,100,0,NaN,NaN,0.212799347,NaN,100,100,0,1.5,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,5,97.35234216,2.647657841,196.9806043,99.9,1.8,18,98.2,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,100,2.54841998,0,97.45158002,3.846153846,100,7.407407407,1,0.319647648,0.218072714,NaN,100,99.89816701,0.101832994,1.8,3.846153846,96.15384615,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,6,96.90402477,3.095975232,192.8297665,99.7,3.1,31,96.9,95.71428571,100,42.85714286,0,57.14285714,100,100,94.02985075,60,42.85714286,100,7,3,100,2.795031056,0,97.20496894,10,100,18.18181818,1,0.322949613,0.233546047,NaN,100,99.69040248,0.309597523,3.1,10,90,57.14285714,42.85714286,0,57.14285714,100,100,94.02985075,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,7,96.42857143,3.571428571,197.5648083,100,2,20,98,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.571428571,0,96.42857143,0,100,0,NaN,NaN,0.207160443,NaN,100,100,0,2,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,8,96.83350358,3.166496425,199.8713158,99.7,2.1,21,97.9,95.71428571,100,42.85714286,0,57.14285714,100,100,94.02985075,60,42.85714286,100,7,3,100,2.868852459,0,97.13114754,9.677419355,100,17.64705882,1,0.323903832,0.237904472,NaN,100,99.69356486,0.306435138,2.1,9.677419355,90.32258065,57.14285714,42.85714286,0,57.14285714,100,100,94.02985075,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,9,96.33774161,3.662258393,198.1873623,99.9,1.7,17,98.3,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,100,3.564154786,0,96.43584521,2.777777778,100,5.405405405,1,0.320591981,0.219922429,NaN,100,99.8982706,0.1017294,1.7,2.777777778,97.22222222,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,10,96.11848825,3.881511747,192.2731394,100,2.1,21,97.9,100,100,0,0,100,100,0,90,0,0,100,7,0,0,3.881511747,0,96.11848825,0,100,0,NaN,NaN,0.206300759,NaN,100,99.79570991,0.204290092,2.1,0,100,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,1,96.44670051,3.553299492,199.9450166,99.6,1.5,15,98.5,94.28571429,100,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,57.14285714,100,7,4,100,3.160040775,0,96.83995923,11.42857143,100,20.51282051,1,0.326526779,0.261649078,NaN,99,99.49238579,0.507614213,1.5,11.42857143,88.57142857,42.85714286,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,2,95.98352214,4.016477858,195.5892636,99.7,2.9,29,97.1,95.71428571,100,42.85714286,0,57.14285714,100,100,94.02985075,60,42.85714286,100,7,3,100,3.719008264,0,96.28099174,7.692307692,100,14.28571429,1,0.322720251,0.253395786,NaN,100,99.58805355,0.411946447,2.9,7.692307692,92.30769231,57.14285714,42.85714286,0,57.14285714,100,100,94.02985075,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,3,96.84317719,3.156822811,201.8458028,99.9,1.8,18,98.2,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,100,3.058103976,0,96.94189602,3.225806452,100,6.25,1,0.322948377,0.239990262,NaN,99,99.49083503,0.509164969,1.8,3.225806452,96.77419355,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,4,96.64974619,3.350253807,194.9003333,99.7,1.5,15,98.5,95.71428571,100,42.85714286,0,57.14285714,100,100,94.02985075,60,42.85714286,100,7,3,100,3.054989817,0,96.94501018,9.090909091,100,16.66666667,1,0.32532572,0.2558513,NaN,100,99.49238579,0.507614213,1.5,9.090909091,90.90909091,57.14285714,42.85714286,0,57.14285714,100,100,94.02985075,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,5,97.35234216,2.647657841,196.9806043,99.9,1.8,18,98.2,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,14.28571429,100,7,1,100,2.54841998,0,97.45158002,3.846153846,100,7.407407407,1,0.327362315,0.245845164,NaN,100,99.69450102,0.305498982,1.8,3.846153846,96.15384615,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,6,96.90402477,3.095975232,192.8297665,99.7,3.1,31,96.9,95.71428571,100,42.85714286,0,57.14285714,100,100,94.02985075,60,42.85714286,100,7,3,100,2.795031056,0,97.20496894,10,100,18.18181818,1,0.32694684,0.255332466,NaN,100,99.69040248,0.309597523,3.1,10,90,57.14285714,42.85714286,0,57.14285714,100,100,94.02985075,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,7,96.2244898,3.775510204,197.9132944,99.8,2,20,98,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,100,3.578732106,0,96.42126789,5.405405405,100,10.25641026,1,0.321358411,0.251242898,NaN,100,99.69387755,0.306122449,2,5.405405405,94.59459459,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,8,96.83026585,3.169734151,200.1128603,99.6,2.2,22,97.8,94.28571429,100,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,57.14285714,100,7,4,100,2.772073922,0,97.22792608,12.90322581,100,22.85714286,1,0.326225202,0.265651422,NaN,99,99.48875256,0.511247444,2.2,12.90322581,87.09677419,42.85714286,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,9,96.02851324,3.971486762,198.813602,99.6,1.8,18,98.2,94.28571429,100,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,57.14285714,100,7,4,100,3.578732106,0,96.42126789,10.25641026,100,18.60465116,1,0.323180992,0.26028636,NaN,99,99.49083503,0.509164969,1.8,10.25641026,89.74358974,42.85714286,57.14285714,0,42.85714286,100,100,95.45454545,72.72727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,10,95.91419816,4.085801839,192.647682,99.8,2.1,21,97.9,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,28.57142857,100,7,2,100,3.889457523,0,96.11054248,5,100,9.523809524,1,0.321365171,0.247781135,NaN,100,99.79570991,0.204290092,2.1,5,95,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
